Time;RPM;MAP;TP;lambda;MAT;CLT;Gego;Gwarm;Gbaro;Gammae;TPSacc;Gve;PW;PW_raw;IacDC;IacSteps;DutyCycle1;lambdaTarget;Spark;Dwell;EGT #1;Vbatt;IacInt;speed_rpm_ratio;altitude;speed;course;distance;distance_sum;inst_Vems;torque;torque_nominal;L100km;lambda_corr_ego;lambda_corr_ego;afr_diff;corrected_ve
0;1997;40;8.2;0.962;32;83;91;100;100;96;0;117;3.645;2.904;18;48;6.1;0.952;36;4.03;596;12.47;123;0;0;0;0;0;0;2.262;23.74;22.015;255;0.875;0.875;0.99;107.592
0.047;1998;40;8.2;0.955;32;83;91;100;100;96;0;117;3.653;2.904;18;48;6.1;0.952;36;4.03;597;12.35;123;0;0;0;0;0;0;2.263;27.89;26.18;255;0.869;0.869;0.996;106.878
0.094;1997;40;8.2;0.955;32;83;91;100;100;96;0;117;3.645;2.904;18;48;6.1;0.952;36;4.03;596;12.47;123;0;0;0;0;0;0;2.262;25.618;23.899;255;0.869;0.869;0.996;106.878
0.141;1999;40;8.2;0.951;32;83;91;100;100;96;0;117;3.66;2.904;18;48;6.1;0.952;36;4.03;597;12.24;123;0;0;0;0;0;0;2.264;27.199;25.486;255;0.865;0.865;1.001;106.402
0.188;1996;40;8.2;0.953;32;83;91;100;100;96;0;117;3.645;2.904;18;48;6.1;0.952;36;4.03;596;12.47;123;0;0;0;0;0;0;2.261;25.716;23.999;255;0.867;0.867;0.998;106.64
0.235;1997;40;8.2;0.953;32;83;91;100;100;96;0;117;3.66;2.904;18;47;6.1;0.952;36;4.03;596;12.24;123;0;0;0;0;0;0;2.262;24.432;22.709;255;0.867;0.867;0.998;106.64
0.281;1998;40;8.2;0.955;32;83;91;100;100;96;0;117;3.645;2.904;18;47;6.1;0.952;36;4.03;596;12.47;123;0;0;0;0;0;0;2.263;25.618;23.899;255;0.869;0.869;0.996;106.878
0.328;1998;40;8.2;0.955;32;83;91;100;100;96;0;117;3.645;2.904;18;48;6.1;0.952;36;4.03;596;12.47;123;0;0;0;0;0;0;2.263;24.432;22.709;255;0.869;0.869;0.996;106.878
0.375;2000;40;8.2;0.953;32;83;91;100;100;96;0;117;3.645;2.904;18;48;6.1;0.952;36;4.03;596;12.47;123;0;0;0;0;0;0;2.265;27.396;25.684;255;0.867;0.867;0.998;106.64
0.422;1998;40;8.2;0.949;32;83;91;100;100;96;0;117;3.645;2.904;18;47;6.1;0.952;36;4.03;596;12.47;123;0;0;0;0;0;0;2.263;24.827;23.106;255;0.864;0.864;1.003;106.164
0.469;1999;40;8.2;0.947;32;83;91;100;100;96;0;117;3.645;2.904;18;47;6.1;0.952;36;4.03;596;12.47;123;0;0;0;0;0;0;2.264;27.693;25.982;255;0.862;0.862;1.005;105.926
0.516;1999;40;8.2;0.943;32;83;91;100;100;96;0;117;3.645;2.904;18;47;6.1;0.952;36;4.03;596;12.47;123;0;0;0;0;0;0;2.264;24.531;22.809;255;0.858;0.858;1.01;105.45
0.563;2001;40.3;8.2;0.945;32;83;91;100;100;96;0;117;3.66;2.904;18;47;6.1;0.952;36;4.03;596;12.24;123;0;0;0;0;0;0;2.266;25.618;23.899;255;0.86;0.86;1.007;105.688
0.61;1998;40;8.2;0.949;32;83;91;100;100;96;0;117;3.645;2.904;18;48;6.1;0.952;36;4.03;596;12.47;123;0;0;0;0;0;0;2.263;24.629;22.908;255;0.864;0.864;1.003;106.164
0.656;1998;40;8.2;0.951;32;83;91;100;100;96;0;117;3.653;2.904;18;48;6.1;0.952;36;4.03;596;12.35;123;0;0;0;0;0;0;2.263;25.519;23.8;255;0.865;0.865;1.001;106.402
0.703;1999;40;8.2;0.951;32;83;91;100;100;96;0;117;3.645;2.904;18;47;6.1;0.952;36;4.03;596;12.47;123;0;0;0;0;0;0;2.264;27.1;25.387;255;0.865;0.865;1.001;106.402
0.75;2000;40;8.2;0.943;32;83;91;100;100;96;0;117;3.653;2.904;18;47;6.1;0.952;36;4.03;596;12.35;123;0;0;0;0;0;0;2.265;23.641;21.916;255;0.858;0.858;1.01;105.45
0.797;2002;40;8.2;0.94;32;83;91;100;100;96;0;117;3.645;2.904;18;47;6.1;0.952;36;4.03;596;12.47;123;0;0;0;0;0;0;2.267;27.1;25.387;255;0.856;0.856;1.012;105.212
0.844;2000;40;8.2;0.943;32;83;91;100;100;96;0;117;3.645;2.904;18;47;6.1;0.952;36;4.03;596;12.47;123;0;0;0;0;0;0;2.265;23.542;21.817;255;0.858;0.858;1.01;105.45
0.891;2003;40;8.2;0.943;32;83;91;100;100;96;0;117;3.645;2.904;18;47;6.1;0.952;36;4.03;596;12.47;123;0;0;0;0;0;0;2.269;26.704;24.99;255;0.858;0.858;1.01;105.45
