Time;RPM;MAP;TP;lambda;MAT;CLT;Gego;Gwarm;Gbaro;Gammae;TPSacc;Gve;PW;PW_raw;IacDC;IacSteps;DutyCycle1;lambdaTarget;Spark;Dwell;EGT #1;Vbatt;IacInt;speed_rpm_ratio;altitude;speed;course;distance;distance_sum;inst_Vems;torque;torque_nominal;L100km;lambda_corr_ego;lambda_corr_ego;afr_diff;corrected_ve
0;2013;39.8;8.2;1.057;31;83;100;100;100;96;0;111;3.457;2.716;18;46;5.8;1.049;36;4.03;608;12.47;123;0;0;0;0;0;0;2.132;26.21;24.494;255;1.057;1.057;0.992;111.875
0.047;2010;39.8;8.2;1.057;31;83;100;100;100;96;0;111;3.457;2.716;18;46;5.8;1.049;36;4.03;608;12.47;123;0;0;0;0;0;0;2.129;22.752;21.024;255;1.057;1.057;0.992;111.875
0.094;2012;40;8.2;1.051;31;83;100;100;100;96;0;117;3.625;2.884;18;46;6.1;1.049;36;4.03;608;12.47;123;0;0;0;0;0;0;2.263;26.112;24.395;255;1.051;1.051;0.998;117.21
0.14;2009;40;8.2;1.049;31;83;100;100;100;96;0;117;3.633;2.884;18;46;6.1;1.049;36;4.03;608;12.35;123;0;0;0;0;0;0;2.26;23.048;21.321;255;1.049;1.049;1;116.973
0.187;2012;39.8;8.2;1.051;31;83;100;100;100;96;0;111;3.457;2.716;18;46;5.8;1.049;36;4.03;608;12.47;123;0;0;0;0;0;0;2.131;25.914;24.197;255;1.051;1.051;0.998;111.199
0.234;2012;39.8;8.2;1.057;31;83;100;100;100;96;0;111;3.465;2.716;18;46;5.8;1.049;36;4.03;608;12.35;123;0;0;0;0;0;0;2.131;25.815;24.098;255;1.057;1.057;0.992;111.875
0.281;2014;40;8.2;1.049;31;83;100;100;100;96;0;117;3.625;2.884;18;46;6.1;1.049;36;4.03;608;12.47;123;0;0;0;0;0;0;2.265;25.815;24.098;255;1.049;1.049;1;116.973
0.328;2014;40;8.2;1.049;31;83;100;100;100;96;0;117;3.618;2.884;18;46;6.1;1.049;36;4.03;608;12.59;123;0;0;0;0;0;0;2.265;25.519;23.8;255;1.049;1.049;1;116.973
0.375;2013;40;8.2;1.051;31;83;100;100;100;96;0;117;3.625;2.884;18;46;6.1;1.049;36;4.03;608;12.47;123;0;0;0;0;0;0;2.264;22.851;21.123;255;1.051;1.051;0.998;117.21
0.422;2016;40;8.2;1.051;31;83;100;100;100;96;0;117;3.625;2.884;18;46;6.1;1.049;36;4.03;608;12.47;123;0;0;0;0;0;0;2.268;26.606;24.891;255;1.051;1.051;0.998;117.21
0.484;2016;40;8.2;1.053;31;83;100;100;100;96;0;117;3.633;2.884;18;46;6.1;1.049;36;4.03;608;12.35;123;0;0;0;0;0;0;2.268;22.752;21.024;255;1.053;1.053;0.996;117.447
0.531;2019;39.8;8.2;1.053;31;83;100;100;100;96;0;111;3.465;2.716;18;46;5.8;1.049;36;4.03;608;12.35;123;0;0;0;0;0;0;2.139;24.827;23.106;255;1.053;1.053;0.996;111.424
0.578;2022;39.8;8.2;1.049;31;83;100;100;100;96;0;111;3.457;2.716;18;46;5.8;1.049;36;4.03;608;12.47;123;0;0;0;0;0;0;2.142;23.641;21.916;255;1.049;1.049;1;110.974
0.625;2021;39.8;8.2;1.04;31;83;100;100;100;96;0;117;3.633;2.884;18;46;6.1;1.049;36;4.03;608;12.35;123;0;0;0;0;0;0;2.273;25.519;23.8;255;1.04;1.04;1.008;116.024
0.672;2019;39.8;8.2;1.03;31;83;100;100;100;96;0;111;3.45;2.716;18;46;5.8;1.049;36;4.03;608;12.59;123;0;0;0;0;0;0;2.139;22.95;21.222;255;1.03;1.03;1.019;108.948
0.719;2022;39.8;8.2;1.021;31;83;100;100;100;96;0;111;3.445;2.704;18;46;5.8;1.049;36;4.03;608;12.47;123;0;0;0;0;0;0;2.132;27.1;25.387;255;1.021;1.021;1.027;108.048
0.765;2022;39.8;8.2;1.021;31;83;100;100;100;96;0;111;3.445;2.704;18;46;5.8;1.049;36;4.03;608;12.47;123;0;0;0;0;0;0;2.132;23.147;21.42;255;1.021;1.021;1.027;108.048
0.812;2026;39.8;8.2;1.023;31;83;100;100;100;96;0;111;3.453;2.704;18;46;5.8;1.049;36;4.03;608;12.35;123;0;0;0;0;0;0;2.137;27.001;25.288;255;1.023;1.023;1.025;108.273
0.859;2023;39.8;8.2;1.034;31;83;100;100;100;96;0;111;3.437;2.696;18;46;5.8;1.049;36;4.03;608;12.47;123;0;0;0;0;0;0;2.127;25.321;23.602;255;1.034;1.034;1.015;109.398
0.906;2024;39.8;8.2;1.034;31;83;100;100;100;96;0;111;3.445;2.696;18;46;5.8;1.049;36;4.03;608;12.35;123;0;0;0;0;0;0;2.128;23.147;21.42;255;1.034;1.034;1.015;109.398
0.953;2022;39.8;8.2;1.043;31;83;100;100;100;96;0;111;3.437;2.696;18;46;5.8;1.049;36;4.03;608;12.47;123;0;0;0;0;0;0;2.126;26.013;24.296;255;1.043;1.043;1.006;110.299
1;2019;39.8;8.2;1.036;31;83;100;100;100;96;0;111;3.437;2.696;18;46;5.8;1.049;36;4.03;608;12.47;123;0;0;0;0;0;0;2.123;23.048;21.321;255;1.036;1.036;1.013;109.624
1.047;2022;39.8;8.2;1.04;31;83;100;100;100;96;0;111;3.437;2.696;18;46;5.8;1.049;36;4.03;608;12.47;123;0;0;0;0;0;0;2.126;26.803;25.089;255;1.04;1.04;1.008;110.074
1.094;2020;39.8;8.2;1.049;31;83;100;100;100;96;0;111;3.445;2.696;18;46;5.8;1.049;36;4.03;607;12.35;123;0;0;0;0;0;0;2.124;25.222;23.503;255;1.049;1.049;1;110.974
