Time;RPM;MAP;TP;lambda;MAT;CLT;Gego;Gwarm;Gbaro;Gammae;TPSacc;Gve;PW;PW_raw;IacDC;IacSteps;DutyCycle1;lambdaTarget;Spark;Dwell;EGT #1;Vbatt;IacInt;speed_rpm_ratio;altitude;speed;course;distance;distance_sum;inst_Vems;torque;torque_nominal;L100km;lambda_corr_ego;lambda_corr_ego;afr_diff;corrected_ve
0;2021;40;8.2;0.962;29;83;93;100;100;97;0;117;3.558;2.824;18;46;6;1;30;4.03;602;12.59;123;0;0;0;0;0;0;2.226;25.914;24.197;255;0.894;0.894;1.04;104.643
0.047;2019;40;8.2;0.964;29;83;93;100;100;97;0;117;3.558;2.824;18;46;6;1;30;4.03;602;12.59;123;0;0;0;0;0;0;2.224;23.048;21.321;255;0.896;0.896;1.038;104.874
0.094;2021;40;8.2;0.957;29;83;92;100;100;97;0;117;3.534;2.8;18;46;6;1;30;4.03;602;12.59;123;0;0;0;0;0;0;2.207;25.914;24.197;255;0.881;0.881;1.044;103.06
0.141;2018;40;8.2;0.957;29;83;92;100;100;97;0;117;3.541;2.8;18;46;6;1;30;4.03;602;12.47;123;0;0;0;0;0;0;2.204;23.444;21.718;255;0.881;0.881;1.044;103.06
0.188;2017;40;8.2;0.964;29;83;92;100;100;97;0;117;3.534;2.8;18;46;5.9;1;30;4.03;602;12.59;123;0;0;0;0;0;0;2.203;24.629;22.908;255;0.887;0.887;1.038;103.747
0.235;2012;40;8.2;0.977;29;83;92;100;100;97;0;117;3.529;2.788;18;46;5.9;1;30;4.03;602;12.47;123;0;0;0;0;0;0;2.188;26.112;24.395;255;0.898;0.898;1.024;105.121
0.281;2015;40;8.2;0.989;29;83;92;100;100;97;0;117;3.522;2.788;18;46;5.9;1;30;4.03;602;12.59;123;0;0;0;0;0;0;2.191;24.531;22.809;255;0.91;0.91;1.011;106.495
0.328;2018;40;8.2;1;29;83;92;100;100;97;0;117;3.522;2.788;18;46;5.9;1;30;4.03;602;12.59;123;0;0;0;0;0;0;2.194;26.112;24.395;255;0.92;0.92;1;107.64
0.375;2016;39.8;8.2;1;29;83;92;100;100;97;0;111;3.338;2.604;18;46;5.6;1;30;4.03;602;12.59;123;0;0;0;0;0;0;2.047;23.542;21.817;255;0.92;0.92;1;102.12
0.422;2018;40;8.2;1;29;83;92;100;100;97;0;117;3.529;2.788;18;46;5.9;1;30;4.03;602;12.47;123;0;0;0;0;0;0;2.194;25.914;24.197;255;0.92;0.92;1;107.64
0.469;2013;40;8.2;1.011;29;83;92;100;100;97;0;117;3.522;2.788;18;46;5.9;1;30;4.03;602;12.59;123;0;0;0;0;0;0;2.189;23.74;22.015;255;0.93;0.93;0.989;108.785
0.516;2017;40;8.2;1.021;29;83;92;100;100;97;0;117;3.529;2.788;18;46;5.9;1;30;4.03;602;12.47;123;0;0;0;0;0;0;2.193;24.333;22.61;255;0.94;0.94;0.979;109.93
0.563;2015;40;8.2;1.036;29;83;92;100;100;97;0;117;3.534;2.8;18;46;5.9;1;30;4.03;602;12.59;123;0;0;0;0;0;0;2.2;26.013;24.296;255;0.953;0.953;0.965;111.533
0.61;2013;39.8;8.2;1.045;29;83;92;100;100;97;0;111;3.35;2.616;18;46;5.6;1;30;4.03;602;12.59;123;0;0;0;0;0;0;2.054;24.234;22.511;255;0.961;0.961;0.957;106.683
0.656;2014;40;8.2;1.04;29;83;92;100;100;97;0;117;3.534;2.8;18;46;5.9;1;30;4.03;602;12.59;123;0;0;0;0;0;0;2.199;25.618;23.899;255;0.957;0.957;0.961;111.991
0.703;2011;40;8.2;1.034;29;83;92;100;100;97;0;117;3.546;2.812;18;46;5.9;1;30;4.03;602;12.59;123;0;0;0;0;0;0;2.205;23.444;21.718;255;0.951;0.951;0.967;111.304
0.75;2010;40;8.2;1.021;29;83;92;100;100;97;0;117;3.546;2.812;18;46;5.9;1;30;4.03;602;12.59;123;0;0;0;0;0;0;2.204;24.827;23.106;255;0.94;0.94;0.979;109.93
