Time;RPM;MAP;TP;lambda;MAT;CLT;Gego;Gwarm;Gbaro;Gammae;TPSacc;Gve;PW;PW_raw;IacDC;IacSteps;DutyCycle1;lambdaTarget;Spark;Dwell;EGT #1;Vbatt;IacInt;speed_rpm_ratio;altitude;speed;course;distance;distance_sum;inst_Vems;torque;torque_nominal;L100km;lambda_corr_ego;lambda_corr_ego;afr_diff;corrected_ve
0;1997;40.3;8.2;1;30;83;92;100;100;97;0;117;3.541;2.8;18;47;5.9;1;38;4.03;601;12.47;123;0;0;0;0;0;0;2.181;26.013;24.296;255;0.92;0.92;1;107.64
0.047;1996;40.3;8.2;1;30;83;92;100;100;97;0;117;3.534;2.8;18;46;5.9;1;38;4.03;601;12.59;123;0;0;0;0;0;0;2.18;23.74;22.015;255;0.92;0.92;1;107.64
0.094;1998;40;8.2;0.998;30;83;92;100;100;97;0;117;3.541;2.8;18;46;5.9;1;38;4.03;601;12.47;123;0;0;0;0;0;0;2.182;26.21;24.494;255;0.918;0.918;1.002;107.411
0.141;1998;40;8.2;0.998;30;83;92;100;100;97;0;117;3.534;2.8;18;47;5.9;1;38;4.03;601;12.59;123;0;0;0;0;0;0;2.182;26.606;24.891;255;0.918;0.918;1.002;107.411
0.188;1996;40;8.2;0.998;30;83;92;100;100;97;0;117;3.541;2.8;18;47;5.9;1;38;4.03;601;12.47;123;0;0;0;0;0;0;2.18;23.345;21.619;255;0.918;0.918;1.002;107.411
0.234;1994;40.3;8.2;0.998;30;83;92;100;100;97;0;117;3.534;2.8;18;46;5.9;1;38;4.03;601;12.59;123;0;0;0;0;0;0;2.177;26.704;24.99;255;0.918;0.918;1.002;107.411
0.281;1993;40;8.2;0.996;30;83;92;100;100;97;0;117;3.534;2.8;18;46;5.9;1;38;4.03;601;12.59;123;0;0;0;0;0;0;2.176;24.037;22.313;255;0.916;0.916;1.004;107.182
0.328;1995;40.3;8.2;0.991;30;83;92;100;100;97;0;117;3.534;2.8;18;47;5.9;1;38;4.03;601;12.59;123;0;0;0;0;0;0;2.179;27.199;25.486;255;0.912;0.912;1.009;106.724
0.375;1996;40;8.2;0.996;30;83;92;100;100;97;0;117;3.534;2.8;18;47;5.9;1;38;4.03;601;12.59;123;0;0;0;0;0;0;2.18;26.309;24.594;255;0.916;0.916;1.004;107.182
0.422;1996;40.3;8.2;0.998;30;83;92;100;100;97;0;117;3.541;2.8;18;47;5.9;1;38;4.03;601;12.47;123;0;0;0;0;0;0;2.18;26.902;25.189;255;0.918;0.918;1.002;107.411
0.469;1993;40.3;8.2;0.998;30;83;92;100;100;97;0;117;3.534;2.8;18;47;5.9;1;38;4.03;601;12.59;123;0;0;0;0;0;0;2.176;26.013;24.296;255;0.918;0.918;1.002;107.411
0.516;1995;40;8.2;0.998;30;83;92;100;100;97;0;117;3.541;2.8;18;46;5.9;1;38;4.03;601;12.47;123;0;0;0;0;0;0;2.179;24.037;22.313;255;0.918;0.918;1.002;107.411
0.563;1995;40;8.2;1;30;83;92;100;100;97;0;117;3.534;2.8;18;46;5.9;1;38;4.03;601;12.59;123;0;0;0;0;0;0;2.179;26.013;24.296;255;0.92;0.92;1;107.64
0.609;1994;40;8.2;1.002;30;83;92;100;100;97;0;117;3.534;2.8;18;47;5.9;1;38;4.03;601;12.59;123;0;0;0;0;0;0;2.177;23.938;22.214;255;0.922;0.922;0.998;107.869
0.656;1995;40.3;8.2;1.002;30;83;92;100;100;97;0;117;3.534;2.8;18;47;5.9;1;38;4.03;601;12.59;123;0;0;0;0;0;0;2.179;27.199;25.486;255;0.922;0.922;0.998;107.869
0.703;1991;40.3;8.2;1.002;30;83;92;100;100;97;0;117;3.534;2.8;18;47;5.9;1;38;4.03;601;12.59;123;0;0;0;0;0;0;2.174;25.025;23.304;255;0.922;0.922;0.998;107.869
0.75;1995;40.3;8.2;1;30;83;92;100;100;97;0;117;3.541;2.8;18;47;5.9;1;38;4.03;601;12.47;123;0;0;0;0;0;0;2.179;27.297;25.585;255;0.92;0.92;1;107.64
0.813;1994;40.3;8.2;0.998;30;83;92;100;100;97;0;117;3.534;2.8;18;47;5.9;1;38;4.03;601;12.59;123;0;0;0;0;0;0;2.177;24.926;23.205;255;0.918;0.918;1.002;107.411
0.859;1994;40.3;8.2;0.991;30;83;92;100;100;97;0;117;3.541;2.8;18;46;5.9;1;38;4.03;601;12.47;123;0;0;0;0;0;0;2.177;24.926;23.205;255;0.912;0.912;1.009;106.724
0.906;1993;40.3;8.2;0.989;30;83;92;100;100;97;0;117;3.534;2.8;18;46;5.9;1;38;4.03;601;12.59;123;0;0;0;0;0;0;2.176;26.803;25.089;255;0.91;0.91;1.011;106.495
0.953;1995;40.3;8.2;0.987;30;83;92;100;100;97;0;117;3.541;2.8;18;46;5.9;1;38;4.03;601;12.47;123;0;0;0;0;0;0;2.179;25.025;23.304;255;0.908;0.908;1.013;106.266
1;1996;40.3;8.2;1;30;83;92;100;100;97;0;117;3.534;2.8;18;46;5.9;1;38;4.03;601;12.59;123;0;0;0;0;0;0;2.18;26.606;24.891;255;0.92;0.92;1;107.64
1.047;1999;40.3;8.2;1;30;83;92;100;100;97;0;117;3.534;2.8;18;47;5.9;1;38;4.03;601;12.59;123;0;0;0;0;0;0;2.183;23.641;21.916;255;0.92;0.92;1;107.64
1.094;1999;40.3;8.2;0.996;30;83;92;100;100;97;0;117;3.534;2.8;18;47;5.9;1;38;4.03;601;12.59;123;0;0;0;0;0;0;2.183;27.396;25.684;255;0.916;0.916;1.004;107.182
1.141;1999;40;8.2;1;30;83;92;100;100;97;0;117;3.534;2.8;18;46;5.9;1;38;4.03;601;12.59;123;0;0;0;0;0;0;2.183;23.938;22.214;255;0.92;0.92;1;107.64
1.188;2001;40;8.2;1.002;30;83;92;100;100;97;0;117;3.541;2.8;18;46;5.9;1;38;4.03;601;12.47;123;0;0;0;0;0;0;2.185;26.507;24.792;255;0.922;0.922;0.998;107.869
1.234;2001;40;8.2;1;30;83;92;100;100;97;0;117;3.534;2.8;18;46;5.9;1;38;4.03;601;12.59;123;0;0;0;0;0;0;2.185;26.803;25.089;255;0.92;0.92;1;107.64
1.281;2001;40.3;8.2;0.991;30;83;92;100;100;97;0;117;3.541;2.8;18;46;5.9;1;38;4.03;601;12.47;123;0;0;0;0;0;0;2.185;26.21;24.494;255;0.912;0.912;1.009;106.724
1.328;2000;40;8.2;1;30;83;92;100;100;97;0;117;3.534;2.8;18;47;5.9;1;38;4.03;601;12.59;123;0;0;0;0;0;0;2.184;26.902;25.189;255;0.92;0.92;1;107.64
1.375;1998;40;8.2;0.996;30;83;92;100;100;97;0;117;3.541;2.8;18;47;5.9;1;38;4.03;601;12.47;123;0;0;0;0;0;0;2.182;23.542;21.817;255;0.916;0.916;1.004;107.182
1.422;2001;40;8.2;0.991;30;83;92;100;100;97;0;117;3.534;2.8;18;47;5.9;1;38;4.03;601;12.59;123;0;0;0;0;0;0;2.185;26.606;24.891;255;0.912;0.912;1.009;106.724
