Time;RPM;MAP;TP;lambda;MAT;CLT;Gego;Gwarm;Gbaro;Gammae;TPSacc;Gve;PW;PW_raw;IacDC;IacSteps;DutyCycle1;lambdaTarget;Spark;Dwell;EGT #1;Vbatt;IacInt;speed_rpm_ratio;altitude;speed;course;distance;distance_sum;inst_Vems;torque;torque_nominal;L100km;lambda_corr_ego;lambda_corr_ego;afr_diff;corrected_ve
0;2024;39.8;8.2;1.064;31;83;99;100;100;96;0;111;3.421;2.672;18;46;5.8;1.049;42;4.03;596;12.35;123;0;0;0;0;0;0;2.109;23.641;21.916;255;1.053;1.053;0.986;111.424
0.063;2027;39.8;8.2;1.068;31;83;99;100;100;96;0;111;3.413;2.672;18;46;5.8;1.049;42;4.03;595;12.47;123;0;0;0;0;0;0;2.112;25.222;23.503;255;1.057;1.057;0.982;111.87
0.11;2027;39.8;8.2;1.072;31;83;99;100;100;96;0;111;3.425;2.684;18;46;5.8;1.049;42;4.03;595;12.47;123;0;0;0;0;0;0;2.122;26.013;24.296;255;1.062;1.062;0.978;112.316
0.156;2024;40;8.2;1.072;31;83;99;100;100;96;0;117;3.593;2.852;18;46;6.1;1.049;42;4.03;595;12.47;123;0;0;0;0;0;0;2.251;25.815;24.098;255;1.062;1.062;0.978;118.387
0.203;2025;40;8.2;1.072;31;83;99;100;100;96;0;117;3.593;2.852;18;46;6.1;1.049;42;4.03;596;12.47;123;0;0;0;0;0;0;2.252;22.95;21.222;255;1.062;1.062;0.978;118.387
0.266;2027;40;8.2;1.074;31;83;100;100;100;96;0;117;3.62;2.864;18;46;6.1;1.049;42;4.03;595;12.24;123;0;0;0;0;0;0;2.264;26.704;24.99;255;1.074;1.074;0.976;119.82
0.313;2026;39.8;8.2;1.077;31;83;100;100;100;96;0;111;3.445;2.696;18;46;5.8;1.049;42;4.03;596;12.35;123;0;0;0;0;0;0;2.13;27.001;25.288;255;1.077;1.077;0.975;113.9
0.36;2025;39.8;8.2;1.072;31;83;100;100;100;96;0;111;3.445;2.704;18;46;5.8;1.049;42;4.03;595;12.47;123;0;0;0;0;0;0;2.135;25.321;23.602;255;1.072;1.072;0.978;113.45
0.406;2026;39.8;8.2;1.068;31;83;100;100;100;96;0;111;3.453;2.704;18;46;5.8;1.049;42;4.03;595;12.35;123;0;0;0;0;0;0;2.137;26.507;24.792;255;1.068;1.068;0.982;113
0.469;2024;40;8.2;1.068;31;83;100;100;100;96;0;117;3.613;2.872;18;46;6.1;1.049;42;4.03;595;12.47;123;0;0;0;0;0;0;2.267;25.618;23.899;255;1.068;1.068;0.982;119.108
0.531;2027;40;8.2;1.072;31;83;100;100;100;96;0;117;3.618;2.884;18;46;6.1;1.049;42;4.03;596;12.59;123;0;0;0;0;0;0;2.28;26.704;24.99;255;1.072;1.072;0.978;119.583
0.578;2025;40;8.2;1.068;31;83;100;100;100;96;0;117;3.625;2.884;18;46;6.1;1.049;42;4.03;595;12.47;123;0;0;0;0;0;0;2.278;26.606;24.891;255;1.068;1.068;0.982;119.108
0.641;2024;40;8.2;1.064;31;83;101;100;100;96;0;117;3.645;2.896;18;46;6.1;1.049;42;4.03;596;12.35;123;0;0;0;0;0;0;2.286;23.641;21.916;255;1.074;1.074;0.986;119.82
0.688;2027;39.8;8.2;1.064;31;83;101;100;100;96;0;111;3.465;2.724;18;46;5.9;1.049;42;4.03;595;12.47;123;0;0;0;0;0;0;2.153;24.629;22.908;255;1.074;1.074;0.986;113.675
0.735;2025;39.8;8.2;1.062;31;83;101;100;100;96;0;111;3.473;2.724;18;46;5.9;1.049;42;4.03;595;12.35;123;0;0;0;0;0;0;2.151;26.606;24.891;255;1.072;1.072;0.988;113.448
0.781;2027;39.8;8.2;1.057;31;83;101;100;100;96;0;111;3.465;2.724;18;46;5.9;1.049;42;4.03;595;12.47;123;0;0;0;0;0;0;2.153;24.333;22.61;255;1.068;1.068;0.992;112.993
0.828;2030;40;8.2;1.049;31;83;101;100;100;96;0;117;3.645;2.896;18;46;6.2;1.049;42;4.03;595;12.35;123;0;0;0;0;0;0;2.293;26.902;25.189;255;1.059;1.059;1;118.143
0.875;2028;39.8;8.2;1.036;31;83;100;100;100;96;0;111;3.457;2.716;18;46;5.8;1.049;42;4.03;595;12.47;123;0;0;0;0;0;0;2.148;23.938;22.214;255;1.036;1.036;1.013;109.624
0.922;2030;39.8;8.2;1.036;31;83;100;100;100;96;0;111;3.465;2.716;18;46;5.9;1.049;42;4.03;595;12.35;123;0;0;0;0;0;0;2.15;27.001;25.288;255;1.036;1.036;1.013;109.624
0.969;2028;39.8;8.2;1.045;31;83;100;100;100;96;0;111;3.457;2.716;18;46;5.8;1.049;42;4.03;595;12.47;123;0;0;0;0;0;0;2.148;24.037;22.313;255;1.045;1.045;1.004;110.524
1.016;2028;40;8.2;1.04;31;83;100;100;100;96;0;117;3.64;2.884;18;46;6.2;1.049;42;4.03;595;12.24;123;0;0;0;0;0;0;2.281;23.641;21.916;255;1.04;1.04;1.008;116.024
1.063;2029;39.8;8.2;1.045;31;83;100;100;100;96;0;111;3.457;2.716;18;46;5.8;1.049;42;4.03;595;12.47;123;0;0;0;0;0;0;2.149;26.606;24.891;255;1.045;1.045;1.004;110.524
1.11;2027;39.8;8.2;1.049;31;83;100;100;100;96;0;111;3.457;2.716;18;46;5.8;1.049;42;4.03;595;12.47;123;0;0;0;0;0;0;2.147;22.95;21.222;255;1.049;1.049;1;110.974
1.156;2028;39.8;8.2;1.049;31;83;100;100;100;96;0;111;3.457;2.716;18;46;5.8;1.049;42;4.03;595;12.47;123;0;0;0;0;0;0;2.148;27.297;25.585;255;1.049;1.049;1;110.974
