Time;RPM;MAP;TP;lambda;MAT;CLT;Gego;Gwarm;Gbaro;Gammae;TPSacc;Gve;PW;PW_raw;IacDC;IacSteps;DutyCycle1;lambdaTarget;Spark;Dwell;EGT #1;Vbatt;IacInt;speed_rpm_ratio;altitude;speed;course;distance;distance_sum;inst_Vems;torque;torque_nominal;L100km;lambda_corr_ego;lambda_corr_ego;afr_diff;corrected_ve
0;1995;40.3;8.2;0.96;31;83;91;100;100;96;0;117;3.633;2.892;18;47;6;0.952;40;4.03;591;12.47;123;0;0;0;0;0;0;2.25;23.444;21.718;255;0.873;0.873;0.992;107.354
0.047;1996;40.3;8.2;0.964;31;83;91;100;100;96;0;117;3.633;2.892;18;47;6;0.952;40;4.03;591;12.47;123;0;0;0;0;0;0;2.251;27.297;25.585;255;0.877;0.877;0.987;107.83
0.094;1996;40.3;8.2;0.966;31;83;91;100;100;96;0;117;3.641;2.892;18;46;6.1;0.952;40;4.03;591;12.35;123;0;0;0;0;0;0;2.251;24.037;22.313;255;0.879;0.879;0.985;108.068
0.141;1995;40.3;8.2;0.966;31;83;91;100;100;96;0;117;3.633;2.892;18;46;6;0.952;40;4.03;591;12.47;123;0;0;0;0;0;0;2.25;27.199;25.486;255;0.879;0.879;0.985;108.068
0.187;1994;40.3;8.2;0.955;31;83;91;100;100;96;0;117;3.648;2.892;18;47;6.1;0.952;40;4.03;591;12.24;123;0;0;0;0;0;0;2.249;26.309;24.594;255;0.869;0.869;0.996;106.878
0.234;1995;40.3;8.2;0.96;31;83;91;100;100;96;0;117;3.633;2.892;18;47;6;0.952;40;4.03;591;12.47;123;0;0;0;0;0;0;2.25;23.938;22.214;255;0.873;0.873;0.992;107.354
0.281;1995;40.3;8.2;0.96;31;83;91;100;100;96;0;117;3.648;2.892;18;47;6.1;0.952;40;4.03;591;12.24;123;0;0;0;0;0;0;2.25;26.408;24.693;255;0.873;0.873;0.992;107.354
0.328;1995;40;8.2;0.962;31;83;91;100;100;96;0;117;3.641;2.892;18;47;6.1;0.952;40;4.03;591;12.35;123;0;0;0;0;0;0;2.25;25.123;23.404;255;0.875;0.875;0.99;107.592
0.375;1997;40.3;8.2;0.96;31;83;91;100;100;96;0;117;3.633;2.892;18;46;6;0.952;40;4.03;591;12.47;123;0;0;0;0;0;0;2.252;27.594;25.883;255;0.873;0.873;0.992;107.354
0.422;1994;40.3;8.2;0.957;31;83;91;100;100;96;0;117;3.633;2.892;18;46;6;0.952;40;4.03;591;12.47;123;0;0;0;0;0;0;2.249;24.531;22.809;255;0.871;0.871;0.994;107.116
0.469;1996;40;8.2;0.957;31;83;91;100;100;96;0;117;3.633;2.892;18;47;6;0.952;40;4.03;591;12.47;123;0;0;0;0;0;0;2.251;27.693;25.982;255;0.871;0.871;0.994;107.116
0.516;1996;40.3;8.2;0.962;31;83;91;100;100;96;0;117;3.641;2.892;18;47;6.1;0.952;40;4.03;591;12.35;123;0;0;0;0;0;0;2.251;24.926;23.205;255;0.875;0.875;0.99;107.592
0.562;1995;40.3;8.2;0.962;31;83;91;100;100;96;0;117;3.633;2.892;18;46;6;0.952;40;4.03;591;12.47;123;0;0;0;0;0;0;2.25;25.42;23.701;255;0.875;0.875;0.99;107.592
0.609;1994;40.3;8.2;0.962;31;83;91;100;100;96;0;117;3.641;2.892;18;46;6;0.952;40;4.03;591;12.35;123;0;0;0;0;0;0;2.249;24.728;23.007;255;0.875;0.875;0.99;107.592
0.656;1995;40.3;8.2;0.96;31;83;91;100;100;96;0;117;3.633;2.892;18;47;6;0.952;40;4.03;591;12.47;123;0;0;0;0;0;0;2.25;25.321;23.602;255;0.873;0.873;0.992;107.354
0.703;1994;40;8.2;0.962;31;83;91;100;100;96;0;117;3.641;2.892;18;47;6;0.952;40;4.03;591;12.35;123;0;0;0;0;0;0;2.249;27.001;25.288;255;0.875;0.875;0.99;107.592
0.75;1994;40;8.2;0.964;31;83;91;100;100;96;0;117;3.633;2.892;18;47;6;0.952;40;4.03;591;12.47;123;0;0;0;0;0;0;2.249;23.839;22.114;255;0.877;0.877;0.987;107.83
0.797;1995;40.3;8.2;0.964;31;83;91;100;100;96;0;117;3.633;2.892;18;47;6;0.952;40;4.03;591;12.47;123;0;0;0;0;0;0;2.25;26.704;24.99;255;0.877;0.877;0.987;107.83
0.844;1993;40.3;8.2;0.951;31;83;91;100;100;96;0;117;3.633;2.892;18;47;6;0.952;40;4.03;591;12.47;123;0;0;0;0;0;0;2.248;23.74;22.015;255;0.865;0.865;1.001;106.402
0.891;1995;40.3;8.2;0.951;31;83;91;100;100;96;0;117;3.633;2.892;18;47;6;0.952;40;4.03;591;12.47;123;0;0;0;0;0;0;2.25;26.507;24.792;255;0.865;0.865;1.001;106.402
0.937;1994;40.3;8.2;0.951;31;83;91;100;100;96;0;117;3.641;2.892;18;47;6;0.952;40;4.03;591;12.35;123;0;0;0;0;0;0;2.249;23.839;22.114;255;0.865;0.865;1.001;106.402
