Time;RPM;MAP;TP;lambda;MAT;CLT;Gego;Gwarm;Gbaro;Gammae;TPSacc;Gve;PW;PW_raw;IacDC;IacSteps;DutyCycle1;lambdaTarget;Spark;Dwell;EGT #1;Vbatt;IacInt;speed_rpm_ratio;altitude;speed;course;distance;distance_sum;inst_Vems;torque;torque_nominal;L100km;lambda_corr_ego;lambda_corr_ego;afr_diff;corrected_ve
0;2004;40;8.2;1.043;31;83;95;100;100;96;0;117;3.474;2.74;18;47;5.8;1.049;32;4.03;617;12.59;123;0;0;0;0;0;0;2.141;23.938;22.214;255;0.99;0.99;1.006;110.448
0.062;2001;40;8.2;1.043;31;83;95;100;100;96;0;117;3.481;2.74;18;47;5.8;1.049;32;4.03;617;12.47;123;0;0;0;0;0;0;2.138;25.815;24.098;255;0.99;0.99;1.006;110.448
0.109;2001;40;8.2;1.043;31;83;95;100;100;96;0;117;3.481;2.74;18;46;5.8;1.049;32;4.03;617;12.47;123;0;0;0;0;0;0;2.138;25.321;23.602;255;0.99;0.99;1.006;110.448
0.156;2001;39.8;8.2;1.049;31;83;95;100;100;96;0;111;3.314;2.58;18;46;5.5;1.049;32;4.03;617;12.59;123;0;0;0;0;0;0;2.013;22.258;20.528;255;0.996;0.996;1;105.425
0.203;2003;40;8.2;1.049;31;83;95;100;100;96;0;117;3.481;2.74;18;46;5.8;1.049;32;4.03;617;12.47;123;0;0;0;0;0;0;2.14;25.815;24.098;255;0.996;0.996;1;111.124
0.25;2001;40;8.2;1.049;31;83;95;100;100;96;0;117;3.474;2.74;18;46;5.8;1.049;32;4.03;617;12.59;123;0;0;0;0;0;0;2.138;22.455;20.726;255;0.996;0.996;1;111.124
0.297;2002;40;8.2;1.051;31;83;95;100;100;96;0;117;3.481;2.74;18;47;5.8;1.049;32;4.03;617;12.47;123;0;0;0;0;0;0;2.139;26.013;24.296;255;0.999;0.999;0.998;111.35
0.343;2002;40;8.2;1.064;31;83;95;100;100;96;0;117;3.481;2.74;18;47;5.8;1.049;32;4.03;617;12.47;123;0;0;0;0;0;0;2.139;24.827;23.106;255;1.011;1.011;0.986;112.702
0.39;2003;40;8.2;1.074;31;83;95;100;100;96;0;117;3.481;2.74;18;47;5.8;1.049;32;4.03;616;12.47;123;0;0;0;0;0;0;2.14;22.653;20.924;255;1.021;1.021;0.976;113.829
0.437;2002;40;8.2;1.072;31;83;96;100;100;96;0;117;3.493;2.752;18;47;5.8;1.049;32;4.03;617;12.47;123;0;0;0;0;0;0;2.149;24.629;22.908;255;1.029;1.029;0.978;114.799
0.484;2001;40;8.2;1.053;31;83;96;100;100;96;0;117;3.486;2.752;18;46;5.8;1.049;32;4.03;616;12.59;123;0;0;0;0;0;0;2.148;22.258;20.528;255;1.011;1.011;0.996;112.749
0.531;2002;40;8.2;1.049;31;83;96;100;100;96;0;117;3.493;2.752;18;46;5.8;1.049;32;4.03;617;12.47;123;0;0;0;0;0;0;2.149;26.408;24.693;255;1.007;1.007;1;112.294
0.578;2001;40;8.2;1.045;31;83;96;100;100;96;0;117;3.493;2.752;18;47;5.8;1.049;32;4.03;617;12.47;123;0;0;0;0;0;0;2.148;22.653;20.924;255;1.003;1.003;1.004;111.838
0.625;2002;40;8.2;1.045;31;83;96;100;100;96;0;117;3.501;2.752;18;47;5.8;1.049;32;4.03;617;12.35;123;0;0;0;0;0;0;2.149;25.914;24.197;255;1.003;1.003;1.004;111.838
0.672;2002;40;8.2;1.043;31;83;96;100;100;96;0;117;3.486;2.752;18;47;5.8;1.049;32;4.03;617;12.59;123;0;0;0;0;0;0;2.149;23.542;21.817;255;1.001;1.001;1.006;111.611
0.718;2002;40;8.2;1.04;31;83;96;100;100;96;0;117;3.501;2.752;18;46;5.8;1.049;32;4.03;616;12.35;123;0;0;0;0;0;0;2.149;22.95;21.222;255;0.999;0.999;1.008;111.383
0.765;2001;40;8.2;1.049;31;83;96;100;100;96;0;117;3.493;2.752;18;46;5.8;1.049;32;4.03;617;12.47;123;0;0;0;0;0;0;2.148;24.135;22.412;255;1.007;1.007;1;112.294
0.812;2004;40;8.2;1.051;31;83;96;100;100;96;0;117;3.501;2.752;18;47;5.8;1.049;32;4.03;616;12.35;123;0;0;0;0;0;0;2.151;23.444;21.718;255;1.009;1.009;0.998;112.522
0.859;2003;40;8.2;1.049;31;83;96;100;100;96;0;117;3.493;2.752;18;47;5.8;1.049;32;4.03;617;12.47;123;0;0;0;0;0;0;2.15;26.013;24.296;255;1.007;1.007;1;112.294
0.906;2003;39.8;8.2;1.043;31;83;96;100;100;96;0;111;3.322;2.588;18;46;5.5;1.049;32;4.03;617;12.59;123;0;0;0;0;0;0;2.022;23.147;21.42;255;1.001;1.001;1.006;105.887
0.953;2005;40;8.2;1.032;31;83;96;100;100;96;0;117;3.493;2.752;18;46;5.8;1.049;32;4.03;616;12.47;123;0;0;0;0;0;0;2.152;25.815;24.098;255;0.991;0.991;1.017;110.472
1;2003;40;8.2;1.03;31;83;96;100;100;96;0;117;3.486;2.752;18;47;5.8;1.049;32;4.03;617;12.59;123;0;0;0;0;0;0;2.15;23.345;21.619;255;0.989;0.989;1.019;110.244
1.047;2002;40;8.2;1.03;31;83;95;100;100;96;0;117;3.489;2.74;18;47;5.8;1.049;32;4.03;616;12.35;123;0;0;0;0;0;0;2.139;24.432;22.709;255;0.978;0.978;1.019;109.095
1.093;2000;40;8.2;1.03;31;83;95;100;100;96;0;117;3.481;2.74;18;47;5.8;1.049;32;4.03;616;12.47;123;0;0;0;0;0;0;2.137;23.542;21.817;255;0.978;0.978;1.019;109.095
1.14;2001;39.8;8.2;1.04;31;83;95;100;100;96;0;111;3.329;2.58;18;47;5.6;1.049;32;4.03;616;12.35;123;0;0;0;0;0;0;2.013;24.037;22.313;255;0.988;0.988;1.008;104.57
1.187;1998;40;8.2;1.049;31;83;95;100;100;96;0;117;3.474;2.74;18;47;5.8;1.049;32;4.03;616;12.59;123;0;0;0;0;0;0;2.135;25.716;23.999;255;0.996;0.996;1;111.124
