Time;RPM;MAP;TP;lambda;MAT;CLT;Gego;Gwarm;Gbaro;Gammae;TPSacc;Gve;PW;PW_raw;IacDC;IacSteps;DutyCycle1;lambdaTarget;Spark;Dwell;EGT #1;Vbatt;IacInt;speed_rpm_ratio;altitude;speed;course;distance;distance_sum;inst_Vems;torque;torque_nominal;L100km;lambda_corr_ego;lambda_corr_ego;afr_diff;corrected_ve
0;1997;40;8.2;0.947;31;83;92;100;100;96;0;117;3.657;2.916;18;46;6.1;0.952;42;4.03;587;12.47;123;0;0;0;0;0;0;2.271;26.606;24.891;255;0.871;0.871;1.005;107.09
0.063;1996;40.3;8.2;0.947;31;83;92;100;100;96;0;117;3.672;2.916;18;46;6.1;0.952;42;4.03;587;12.24;123;0;0;0;0;0;0;2.27;26.902;25.189;255;0.871;0.871;1.005;107.09
0.109;1998;40;8.2;0.947;31;83;92;100;100;96;0;117;3.672;2.916;18;47;6.1;0.952;42;4.03;587;12.24;123;0;0;0;0;0;0;2.272;26.112;24.395;255;0.871;0.871;1.005;107.09
0.156;1998;40;8.2;0.943;31;83;92;100;100;96;0;117;3.657;2.916;18;47;6.1;0.952;42;4.03;587;12.47;123;0;0;0;0;0;0;2.272;23.839;22.114;255;0.867;0.867;1.01;106.609
0.219;1999;40.3;8.2;0.945;31;83;92;100;100;96;0;117;3.657;2.916;18;46;6.1;0.952;42;4.03;587;12.47;123;0;0;0;0;0;0;2.273;26.902;25.189;255;0.869;0.869;1.007;106.849
0.266;1999;40.3;8.2;0.947;31;83;92;100;100;96;0;117;3.657;2.916;18;46;6.1;0.952;42;4.03;587;12.47;123;0;0;0;0;0;0;2.273;27.396;25.684;255;0.871;0.871;1.005;107.09
0.313;1996;40.3;8.2;0.947;31;83;92;100;100;96;0;117;3.657;2.916;18;46;6.1;0.952;42;4.03;587;12.47;123;0;0;0;0;0;0;2.27;24.333;22.61;255;0.871;0.871;1.005;107.09
0.359;1998;40;8.2;0.943;31;83;92;100;100;96;0;117;3.665;2.916;18;46;6.1;0.952;42;4.03;587;12.35;123;0;0;0;0;0;0;2.272;26.21;24.494;255;0.867;0.867;1.01;106.609
0.406;1998;40;8.2;0.945;31;83;92;100;100;96;0;117;3.665;2.916;18;47;6.1;0.952;42;4.03;587;12.35;123;0;0;0;0;0;0;2.272;24.234;22.511;255;0.869;0.869;1.007;106.849
0.453;2000;40;8.2;0.943;31;83;92;100;100;96;0;117;3.665;2.916;18;47;6.1;0.952;42;4.03;587;12.35;123;0;0;0;0;0;0;2.274;26.013;24.296;255;0.867;0.867;1.01;106.609
0.5;1997;40.3;8.2;0.947;31;83;92;100;100;96;0;117;3.672;2.916;18;46;6.1;0.952;42;4.03;587;12.24;123;0;0;0;0;0;0;2.271;26.606;24.891;255;0.871;0.871;1.005;107.09
0.547;1998;40.3;8.2;0.947;31;83;92;100;100;96;0;117;3.657;2.916;18;46;6.1;0.952;42;4.03;587;12.47;123;0;0;0;0;0;0;2.272;23.641;21.916;255;0.871;0.871;1.005;107.09
