Time;RPM;MAP;TP;lambda;MAT;CLT;Gego;Gwarm;Gbaro;Gammae;TPSacc;Gve;PW;PW_raw;IacDC;IacSteps;DutyCycle1;lambdaTarget;Spark;Dwell;EGT #1;Vbatt;IacInt;speed_rpm_ratio;altitude;speed;course;distance;distance_sum;inst_Vems;torque;torque_nominal;L100km;lambda_corr_ego;lambda_corr_ego;afr_diff;corrected_ve
0;2006;40.3;8.2;0.968;31;83;91;100;100;96;0;117;3.633;2.892;18;46;6.1;0.952;32;4.03;608;12.47;123;0;0;0;0;0;0;2.263;23.444;21.718;255;0.881;0.881;0.983;108.306
0.063;2006;40;8.2;0.966;31;83;91;100;100;96;0;117;3.648;2.892;18;46;6.1;0.952;32;4.03;608;12.24;123;0;0;0;0;0;0;2.263;27.495;25.784;255;0.879;0.879;0.985;108.068
0.11;2006;40;8.2;0.96;31;83;91;100;100;96;0;117;3.641;2.892;18;46;6.1;0.952;32;4.03;608;12.35;123;0;0;0;0;0;0;2.263;25.321;23.602;255;0.873;0.873;0.992;107.354
0.156;2006;40;8.2;0.968;31;83;91;100;100;96;0;117;3.633;2.892;18;46;6.1;0.952;32;4.03;608;12.47;123;0;0;0;0;0;0;2.263;24.827;23.106;255;0.881;0.881;0.983;108.306
0.203;2006;40.3;8.2;0.972;31;83;91;100;100;96;0;117;3.648;2.892;18;46;6.1;0.952;32;4.03;608;12.24;123;0;0;0;0;0;0;2.263;25.025;23.304;255;0.885;0.885;0.979;108.782
0.25;2007;40;8.2;0.97;31;83;91;100;100;96;0;117;3.633;2.892;18;46;6.1;0.952;32;4.03;608;12.47;123;0;0;0;0;0;0;2.264;27.297;25.585;255;0.883;0.883;0.981;108.544
0.297;2005;40;8.2;0.97;31;83;91;100;100;96;0;117;3.645;2.904;18;46;6.1;0.952;32;4.03;608;12.47;123;0;0;0;0;0;0;2.271;24.234;22.511;255;0.883;0.883;0.981;108.544
0.344;2008;40;8.2;0.972;31;83;91;100;100;96;0;117;3.645;2.904;18;46;6.1;0.952;32;4.03;608;12.47;123;0;0;0;0;0;0;2.274;28.187;26.478;255;0.885;0.885;0.979;108.782
0.391;2008;40;8.2;0.966;31;83;91;100;100;96;0;117;3.645;2.904;18;46;6.1;0.952;32;4.03;608;12.47;123;0;0;0;0;0;0;2.274;25.025;23.304;255;0.879;0.879;0.985;108.068
0.438;2006;40.3;8.2;0.962;31;83;91;100;100;96;0;117;3.653;2.904;18;46;6.1;0.952;32;4.03;608;12.35;123;0;0;0;0;0;0;2.272;25.815;24.098;255;0.875;0.875;0.99;107.592
