Time;RPM;MAP;TP;lambda;MAT;CLT;Gego;Gwarm;Gbaro;Gammae;TPSacc;Gve;PW;PW_raw;IacDC;IacSteps;DutyCycle1;lambdaTarget;Spark;Dwell;EGT #1;Vbatt;IacInt;speed_rpm_ratio;altitude;speed;course;distance;distance_sum;inst_Vems;torque;torque_nominal;L100km;lambda_corr_ego;lambda_corr_ego;afr_diff;corrected_ve
0;2000;40;8.2;1.051;31;83;96;100;100;96;0;117;3.501;2.76;18;46;5.8;1.049;30;4.03;616;12.47;123;0;0;0;0;0;0;2.153;25.519;23.8;255;1.009;1.009;0.998;112.522
0.047;2002;40;8.2;1.057;31;83;96;100;100;96;0;117;3.494;2.76;18;46;5.8;1.049;30;4.03;616;12.59;123;0;0;0;0;0;0;2.155;22.653;20.924;255;1.015;1.015;0.992;113.205
0.094;2004;40;8.2;1.074;31;83;96;100;100;96;0;117;3.513;2.772;18;46;5.9;1.049;30;4.03;616;12.47;123;0;0;0;0;0;0;2.166;25.716;23.999;255;1.031;1.031;0.976;115.027
0.141;1998;40;8.2;1.079;31;83;96;100;100;96;0;117;3.506;2.772;18;46;5.8;1.049;30;4.03;616;12.59;123;0;0;0;0;0;0;2.16;22.455;20.726;255;1.036;1.036;0.973;115.483
0.188;1998;40;8.2;1.083;31;83;96;100;100;96;0;117;3.513;2.772;18;46;5.8;1.049;30;4.03;616;12.47;123;0;0;0;0;0;0;2.16;25.519;23.8;255;1.04;1.04;0.969;115.938
0.235;2000;40;8.2;1.072;31;83;97;100;100;96;0;117;3.518;2.784;18;47;5.9;1.049;30;4.03;616;12.59;123;0;0;0;0;0;0;2.172;22.752;21.024;255;1.04;1.04;0.978;115.995
0.282;2002;40;8.2;1.057;31;83;97;100;100;96;0;117;3.533;2.784;18;47;5.9;1.049;30;4.03;616;12.35;123;0;0;0;0;0;0;2.174;25.519;23.8;255;1.026;1.026;0.992;114.384
0.328;2002;40;8.2;1.045;31;83;97;100;100;96;0;117;3.525;2.784;18;46;5.9;1.049;30;4.03;616;12.47;123;0;0;0;0;0;0;2.174;25.025;23.304;255;1.013;1.013;1.004;113.003
0.375;2004;40;8.2;1.049;31;83;97;100;100;96;0;117;3.533;2.784;18;46;5.9;1.049;30;4.03;616;12.35;123;0;0;0;0;0;0;2.176;22.258;20.528;255;1.017;1.017;1;113.464
0.422;2007;40;8.2;1.045;31;83;97;100;100;96;0;117;3.518;2.784;18;46;5.9;1.049;30;4.03;617;12.59;123;0;0;0;0;0;0;2.179;24.827;23.106;255;1.013;1.013;1.004;113.003
0.469;2008;40;8.2;1.045;31;83;97;100;100;96;0;117;3.518;2.784;18;46;5.9;1.049;30;4.03;616;12.59;123;0;0;0;0;0;0;2.18;22.357;20.627;255;1.013;1.013;1.004;113.003
0.516;2008;40;8.2;1.045;31;83;97;100;100;96;0;117;3.525;2.784;18;46;5.9;1.049;30;4.03;617;12.47;123;0;0;0;0;0;0;2.18;25.815;24.098;255;1.013;1.013;1.004;113.003
0.563;2005;40;8.2;1.049;31;83;97;100;100;96;0;117;3.525;2.784;18;46;5.9;1.049;30;4.03;616;12.47;123;0;0;0;0;0;0;2.177;24.333;22.61;255;1.017;1.017;1;113.464
0.61;2009;40;8.2;1.032;31;83;97;100;100;96;0;117;3.525;2.784;18;46;5.9;1.049;30;4.03;617;12.47;123;0;0;0;0;0;0;2.181;26.21;24.494;255;1.001;1.001;1.017;111.622
0.672;2008;39.8;8.2;1.03;31;83;97;100;100;96;0;111;3.354;2.62;18;46;5.6;1.049;30;4.03;616;12.59;123;0;0;0;0;0;0;2.052;24.629;22.908;255;0.999;0.999;1.019;105.68
0.719;2010;40;8.2;1.028;31;83;96;100;100;96;0;117;3.521;2.772;18;46;5.9;1.049;30;4.03;616;12.35;123;0;0;0;0;0;0;2.173;22.455;20.726;255;0.987;0.987;1.021;110.016
0.766;2010;40;8.2;1.023;31;83;96;100;100;96;0;117;3.506;2.772;18;46;5.9;1.049;30;4.03;617;12.59;123;0;0;0;0;0;0;2.173;25.123;23.404;255;0.982;0.982;1.025;109.561
0.813;2005;40;8.2;1.03;31;83;96;100;100;96;0;117;3.513;2.772;18;46;5.9;1.049;30;4.03;616;12.47;123;0;0;0;0;0;0;2.168;22.653;20.924;255;0.989;0.989;1.019;110.244
0.86;2007;40;8.2;1.045;31;83;96;100;100;96;0;117;3.506;2.772;18;46;5.9;1.049;30;4.03;617;12.59;123;0;0;0;0;0;0;2.17;25.914;24.197;255;1.003;1.003;1.004;111.838
0.907;2008;40;8.2;1.057;31;83;96;100;100;96;0;117;3.513;2.772;18;46;5.9;1.049;30;4.03;616;12.47;123;0;0;0;0;0;0;2.171;24.037;22.313;255;1.015;1.015;0.992;113.205
0.953;2010;40;8.2;1.074;31;83;97;100;100;96;0;117;3.513;2.772;18;46;5.9;1.049;30;4.03;616;12.47;123;0;0;0;0;0;0;2.173;25.519;23.8;255;1.042;1.042;0.976;116.225
1;2005;39.8;8.2;1.072;31;83;97;100;100;96;0;111;3.361;2.62;18;46;5.6;1.049;30;4.03;616;12.47;123;0;0;0;0;0;0;2.049;23.938;22.214;255;1.04;1.04;0.978;110.047
1.047;2003;40;8.2;1.077;31;83;97;100;100;96;0;117;3.525;2.784;18;46;5.9;1.049;30;4.03;616;12.47;123;0;0;0;0;0;0;2.175;23.147;21.42;255;1.044;1.044;0.975;116.456
1.094;2007;39.8;8.2;1.072;31;83;97;100;100;96;0;117;3.53;2.796;18;46;5.9;1.049;30;4.03;617;12.59;123;0;0;0;0;0;0;2.189;24.728;23.007;255;1.04;1.04;0.978;115.995
1.141;2005;39.8;8.2;1.062;31;83;97;100;100;96;0;111;3.373;2.632;18;46;5.6;1.049;30;4.03;616;12.47;123;0;0;0;0;0;0;2.058;23.147;21.42;255;1.03;1.03;0.988;108.955
1.188;2004;40;8.2;1.062;31;83;97;100;100;96;0;117;3.537;2.796;18;46;5.9;1.049;30;4.03;617;12.47;123;0;0;0;0;0;0;2.185;26.112;24.395;255;1.03;1.03;0.988;114.844
1.235;2003;40;8.2;1.074;31;83;98;100;100;96;0;117;3.557;2.808;18;46;5.9;1.049;30;4.03;617;12.35;123;0;0;0;0;0;0;2.194;23.147;21.42;255;1.053;1.053;0.976;117.424
1.282;2006;39.8;8.2;1.079;31;83;98;100;100;96;0;111;3.374;2.64;18;46;5.6;1.049;30;4.03;617;12.59;123;0;0;0;0;0;0;2.065;26.507;24.792;255;1.057;1.057;0.973;111.843
1.328;2006;40;8.2;1.077;31;83;98;100;100;96;0;117;3.565;2.816;18;46;6;1.049;30;4.03;617;12.35;123;0;0;0;0;0;0;2.203;24.333;22.61;255;1.055;1.055;0.975;117.656
1.375;2008;40;8.2;1.074;31;83;98;100;100;96;0;117;3.557;2.816;18;46;6;1.049;30;4.03;616;12.47;123;0;0;0;0;0;0;2.205;23.938;22.214;255;1.053;1.053;0.976;117.424
1.422;2004;40;8.2;1.072;31;83;98;100;100;96;0;117;3.565;2.816;18;46;6;1.049;30;4.03;617;12.35;123;0;0;0;0;0;0;2.201;25.815;24.098;255;1.051;1.051;0.978;117.191
1.469;2002;40;8.2;1.068;31;83;98;100;100;96;0;117;3.562;2.828;18;46;5.9;1.049;30;4.03;617;12.59;123;0;0;0;0;0;0;2.208;23.444;21.718;255;1.047;1.047;0.982;116.726
1.516;2005;39.8;8.2;1.062;31;83;98;100;100;96;0;111;3.405;2.664;18;46;5.7;1.049;30;4.03;617;12.47;123;0;0;0;0;0;0;2.083;26.013;24.296;255;1.04;1.04;0.988;110.078
1.578;2006;40;8.2;1.062;31;83;98;100;100;96;0;117;3.562;2.828;18;46;6;1.049;30;4.03;617;12.59;123;0;0;0;0;0;0;2.212;23.345;21.619;255;1.04;1.04;0.988;116.028
1.625;2000;39.8;8.2;1.062;31;83;98;100;100;96;0;111;3.413;2.664;18;47;5.7;1.049;30;4.03;617;12.35;123;0;0;0;0;0;0;2.078;22.357;20.627;255;1.04;1.04;0.988;110.078
1.703;2002;40;8.2;1.064;31;83;98;100;100;96;0;117;3.562;2.828;18;47;5.9;1.049;30;4.03;617;12.59;123;0;0;0;0;0;0;2.208;25.618;23.899;255;1.043;1.043;0.986;116.261
1.75;2006;40;8.2;1.062;31;83;99;100;100;96;0;117;3.581;2.84;18;46;6;1.049;30;4.03;617;12.47;123;0;0;0;0;0;0;2.222;23.147;21.42;255;1.051;1.051;0.988;117.212
1.797;2001;40;8.2;1.057;31;83;99;100;100;96;0;117;3.581;2.84;18;46;6;1.049;30;4.03;617;12.47;123;0;0;0;0;0;0;2.216;24.234;22.511;255;1.047;1.047;0.992;116.743
1.844;2002;40;8.2;1.053;31;83;99;100;100;96;0;117;3.574;2.84;18;46;6;1.049;30;4.03;617;12.59;123;0;0;0;0;0;0;2.217;23.048;21.321;255;1.043;1.043;0.996;116.273
1.891;2005;40;8.2;1.057;31;83;99;100;100;96;0;117;3.581;2.84;18;46;6;1.049;30;4.03;617;12.47;123;0;0;0;0;0;0;2.221;26.112;24.395;255;1.047;1.047;0.992;116.743
1.938;2005;39.8;8.2;1.053;31;83;99;100;100;96;0;111;3.406;2.672;18;46;5.7;1.049;30;4.03;617;12.59;123;0;0;0;0;0;0;2.089;23.74;22.015;255;1.043;1.043;0.996;110.31
1.985;2008;40;8.2;1.053;31;83;99;100;100;96;0;117;3.581;2.84;18;46;6;1.049;30;4.03;617;12.47;123;0;0;0;0;0;0;2.224;25.815;24.098;255;1.043;1.043;0.996;116.273
2.032;2006;40;8.2;1.053;31;83;99;100;100;96;0;117;3.581;2.84;18;46;6;1.049;30;4.03;617;12.47;123;0;0;0;0;0;0;2.222;23.641;21.916;255;1.043;1.043;0.996;116.273
