Time;RPM;MAP;TP;lambda;MAT;CLT;Gego;Gwarm;Gbaro;Gammae;TPSacc;Gve;PW;PW_raw;IacDC;IacSteps;DutyCycle1;lambdaTarget;Spark;Dwell;EGT #1;Vbatt;IacInt;speed_rpm_ratio;altitude;speed;course;distance;distance_sum;inst_Vems;torque;torque_nominal;L100km;lambda_corr_ego;lambda_corr_ego;afr_diff;corrected_ve
0;2018;39.8;8.2;1.062;31;83;101;100;100;96;0;111;3.465;2.724;18;46;5.8;1.049;38;4.03;605;12.47;123;0;0;0;0;0;0;2.144;23.444;21.718;255;1.072;1.072;0.988;113.448
0.032;2020;39.8;8.2;1.062;31;83;101;100;100;96;0;111;3.465;2.724;18;46;5.8;1.049;38;4.03;605;12.47;123;0;0;0;0;0;0;2.146;27.1;25.387;255;1.072;1.072;0.988;113.448
0.094;2019;39.8;8.2;1.053;31;83;101;100;100;96;0;111;3.465;2.724;18;46;5.8;1.049;38;4.03;605;12.47;123;0;0;0;0;0;0;2.145;22.653;20.924;255;1.064;1.064;0.996;112.539
0.141;2017;39.8;8.2;1.051;31;83;101;100;100;96;0;111;3.473;2.724;18;46;5.8;1.049;38;4.03;605;12.35;123;0;0;0;0;0;0;2.143;23.938;22.214;255;1.062;1.062;0.998;112.311
0.188;2018;39.8;8.2;1.057;31;83;101;100;100;96;0;111;3.465;2.724;18;46;5.8;1.049;38;4.03;605;12.47;123;0;0;0;0;0;0;2.144;24.037;22.313;255;1.068;1.068;0.992;112.993
0.235;2017;39.8;8.2;1.051;31;83;101;100;100;96;0;111;3.473;2.724;18;46;5.8;1.049;38;4.03;605;12.35;123;0;0;0;0;0;0;2.143;24.234;22.511;255;1.062;1.062;0.998;112.311
0.282;2017;39.8;8.2;1.051;31;83;101;100;100;96;0;111;3.458;2.724;18;46;5.8;1.049;38;4.03;605;12.59;123;0;0;0;0;0;0;2.143;23.74;22.015;255;1.062;1.062;0.998;112.311
0.344;2018;39.8;8.2;1.049;31;83;101;100;100;96;0;111;3.465;2.724;18;46;5.8;1.049;38;4.03;605;12.47;123;0;0;0;0;0;0;2.144;26.507;24.792;255;1.059;1.059;1;112.084
0.391;2015;39.8;8.2;1.043;31;83;101;100;100;96;0;111;3.458;2.724;18;46;5.8;1.049;38;4.03;605;12.59;123;0;0;0;0;0;0;2.141;23.74;22.015;255;1.053;1.053;1.006;111.402
0.438;2017;39.8;8.2;1.045;31;83;101;100;100;96;0;111;3.465;2.724;18;46;5.8;1.049;38;4.03;605;12.47;123;0;0;0;0;0;0;2.143;26.902;25.189;255;1.055;1.055;1.004;111.629
0.485;2015;39.8;8.2;1.053;31;83;101;100;100;96;0;111;3.465;2.724;18;46;5.8;1.049;38;4.03;605;12.47;123;0;0;0;0;0;0;2.141;24.333;22.61;255;1.064;1.064;0.996;112.539
0.532;2016;39.8;8.2;1.057;31;83;101;100;100;96;0;111;3.465;2.724;18;46;5.8;1.049;38;4.03;605;12.47;123;0;0;0;0;0;0;2.142;23.641;21.916;255;1.068;1.068;0.992;112.993
0.578;2013;39.8;8.2;1.049;31;83;101;100;100;96;0;111;3.465;2.724;18;46;5.8;1.049;38;4.03;605;12.47;123;0;0;0;0;0;0;2.139;24.728;23.007;255;1.059;1.059;1;112.084
0.625;2015;39.8;8.2;1.051;31;83;101;100;100;96;0;111;3.465;2.724;18;46;5.8;1.049;38;4.03;605;12.47;123;0;0;0;0;0;0;2.141;23.444;21.718;255;1.062;1.062;0.998;112.311
0.672;2016;39.8;8.2;1.057;31;83;101;100;100;96;0;111;3.465;2.724;18;46;5.8;1.049;38;4.03;605;12.47;123;0;0;0;0;0;0;2.142;27.001;25.288;255;1.068;1.068;0.992;112.993
0.719;2016;39.8;8.2;1.057;31;83;101;100;100;96;0;111;3.465;2.724;18;46;5.8;1.049;38;4.03;605;12.47;123;0;0;0;0;0;0;2.142;23.938;22.214;255;1.068;1.068;0.992;112.993
0.766;2016;40;8.2;1.051;31;83;101;100;100;96;0;117;3.645;2.896;18;46;6.1;1.049;38;4.03;605;12.35;123;0;0;0;0;0;0;2.277;27.199;25.486;255;1.062;1.062;0.998;118.382
0.813;2014;39.8;8.2;1.049;31;83;101;100;100;96;0;111;3.465;2.724;18;46;5.8;1.049;38;4.03;605;12.47;123;0;0;0;0;0;0;2.14;24.531;22.809;255;1.059;1.059;1;112.084
0.86;2015;39.8;8.2;1.051;31;83;101;100;100;96;0;111;3.465;2.724;18;46;5.8;1.049;38;4.03;605;12.47;123;0;0;0;0;0;0;2.141;23.839;22.114;255;1.062;1.062;0.998;112.311
0.907;2016;39.8;8.2;1.051;31;83;101;100;100;96;0;111;3.458;2.724;18;46;5.8;1.049;38;4.03;605;12.59;123;0;0;0;0;0;0;2.142;27.1;25.387;255;1.062;1.062;0.998;112.311
0.953;2017;39.8;8.2;1.053;31;83;101;100;100;96;0;111;3.465;2.724;18;46;5.8;1.049;38;4.03;605;12.47;123;0;0;0;0;0;0;2.143;23.345;21.619;255;1.064;1.064;0.996;112.539
1;2017;40;8.2;1.051;31;83;101;100;100;96;0;117;3.637;2.896;18;46;6.1;1.049;38;4.03;605;12.47;123;0;0;0;0;0;0;2.278;27.001;25.288;255;1.062;1.062;0.998;118.382
1.047;2016;39.8;8.2;1.051;31;83;101;100;100;96;0;111;3.465;2.724;18;46;5.8;1.049;38;4.03;605;12.47;123;0;0;0;0;0;0;2.142;24.234;22.511;255;1.062;1.062;0.998;112.311
1.094;2017;39.8;8.2;1.049;31;83;101;100;100;96;0;111;3.458;2.724;18;46;5.8;1.049;38;4.03;605;12.59;123;0;0;0;0;0;0;2.143;27.396;25.684;255;1.059;1.059;1;112.084
1.141;2015;39.8;8.2;1.051;31;83;101;100;100;96;0;111;3.473;2.724;18;46;5.8;1.049;38;4.03;605;12.35;123;0;0;0;0;0;0;2.141;24.629;22.908;255;1.062;1.062;0.998;112.311
