Time;RPM;MAP;TP;lambda;MAT;CLT;Gego;Gwarm;Gbaro;Gammae;TPSacc;Gve;PW;PW_raw;IacDC;IacSteps;DutyCycle1;lambdaTarget;Spark;Dwell;EGT #1;Vbatt;IacInt;speed_rpm_ratio;altitude;speed;course;distance;distance_sum;inst_Vems;torque;torque_nominal;L100km;lambda_corr_ego;lambda_corr_ego;afr_diff;corrected_ve
0;1989;40;8.2;1.077;31;83;95;100;100;96;0;117;3.462;2.728;18;47;5.7;1.049;34;4.03;610;12.59;123;0;0;0;0;0;0;2.116;22.653;20.924;255;1.023;1.023;0.975;114.054
0.047;1992;40;8.2;1.098;31;83;96;100;100;96;0;117;3.469;2.728;18;46;5.8;1.049;34;4.03;610;12.47;123;0;0;0;0;0;0;2.119;26.013;24.296;255;1.054;1.054;0.956;117.533
0.094;1990;39.8;8.2;1.094;31;83;96;100;100;96;0;111;3.337;2.588;18;46;5.5;1.049;34;4.03;610;12.35;123;0;0;0;0;0;0;2.009;24.827;23.106;255;1.05;1.05;0.959;111.073
0.141;1992;40;8.2;1.087;31;83;96;100;100;96;0;117;3.493;2.752;18;47;5.8;1.049;34;4.03;610;12.47;123;0;0;0;0;0;0;2.138;22.95;21.222;255;1.044;1.044;0.965;116.394
0.188;1993;40;8.2;1.079;31;83;96;100;100;96;0;117;3.501;2.76;18;47;5.8;1.049;34;4.03;610;12.47;123;0;0;0;0;0;0;2.145;24.827;23.106;255;1.036;1.036;0.973;115.483
0.235;1993;40;8.2;1.077;31;83;96;100;100;96;0;117;3.501;2.76;18;46;5.8;1.049;34;4.03;610;12.47;123;0;0;0;0;0;0;2.145;22.95;21.222;255;1.034;1.034;0.975;115.255
0.281;1994;40;8.2;1.083;31;83;96;100;100;96;0;117;3.509;2.76;18;46;5.8;1.049;34;4.03;610;12.35;123;0;0;0;0;0;0;2.146;26.309;24.594;255;1.04;1.04;0.969;115.938
0.328;1993;40;8.2;1.087;31;83;96;100;100;96;0;117;3.513;2.772;18;46;5.8;1.049;34;4.03;610;12.47;123;0;0;0;0;0;0;2.155;23.345;21.619;255;1.044;1.044;0.965;116.394
0.375;1996;40;8.2;1.074;31;83;96;100;100;96;0;117;3.513;2.772;18;46;5.8;1.049;34;4.03;610;12.47;123;0;0;0;0;0;0;2.158;26.408;24.693;255;1.031;1.031;0.976;115.027
0.422;1995;40;8.2;1.064;31;83;96;100;100;96;0;117;3.521;2.772;18;46;5.9;1.049;34;4.03;610;12.35;123;0;0;0;0;0;0;2.157;23.641;21.916;255;1.021;1.021;0.986;113.888
0.469;1997;40;8.2;1.064;31;83;96;100;100;96;0;117;3.506;2.772;18;46;5.8;1.049;34;4.03;610;12.59;123;0;0;0;0;0;0;2.159;24.728;23.007;255;1.021;1.021;0.986;113.888
0.516;1996;39.8;8.2;1.062;31;83;96;100;100;96;0;111;3.349;2.608;18;46;5.6;1.049;34;4.03;610;12.47;123;0;0;0;0;0;0;2.03;23.641;21.916;255;1.019;1.019;0.988;107.832
