Time;RPM;MAP;TP;lambda;MAT;CLT;Gego;Gwarm;Gbaro;Gammae;TPSacc;Gve;PW;PW_raw;IacDC;IacSteps;DutyCycle1;lambdaTarget;Spark;Dwell;EGT #1;Vbatt;IacInt;speed_rpm_ratio;altitude;speed;course;distance;distance_sum;inst_Vems;torque;torque_nominal;L100km;lambda_corr_ego;lambda_corr_ego;afr_diff;corrected_ve
0;1995;40.3;8.2;1.006;30;83;92;100;100;97;0;117;3.522;2.788;18;46;5.9;1;34;4.03;601;12.59;123;0;0;0;0;0;0;2.169;24.531;22.809;255;0.926;0.926;0.994;108.327
0.047;1997;40.3;8.2;1.006;30;83;92;100;100;97;0;117;3.529;2.788;18;47;5.9;1;34;4.03;601;12.47;123;0;0;0;0;0;0;2.171;24.827;23.106;255;0.926;0.926;0.994;108.327
0.094;1998;40.3;8.2;1.011;30;83;92;100;100;97;0;117;3.522;2.788;18;47;5.9;1;34;4.03;601;12.59;123;0;0;0;0;0;0;2.172;24.926;23.205;255;0.93;0.93;0.989;108.785
0.141;1998;40.3;8.2;1.011;30;83;92;100;100;97;0;117;3.529;2.788;18;46;5.9;1;34;4.03;601;12.47;123;0;0;0;0;0;0;2.172;24.531;22.809;255;0.93;0.93;0.989;108.785
0.188;1996;40.3;8.2;1.006;30;83;92;100;100;97;0;117;3.522;2.788;18;46;5.9;1;34;4.03;601;12.59;123;0;0;0;0;0;0;2.17;26.606;24.891;255;0.926;0.926;0.994;108.327
0.235;1996;40.3;8.2;1.002;30;83;92;100;100;97;0;117;3.522;2.788;18;46;5.9;1;34;4.03;601;12.59;123;0;0;0;0;0;0;2.17;24.037;22.313;255;0.922;0.922;0.998;107.869
0.282;1999;40.3;8.2;0.998;30;83;92;100;100;97;0;117;3.522;2.788;18;46;5.9;1;34;4.03;601;12.59;123;0;0;0;0;0;0;2.174;26.803;25.089;255;0.918;0.918;1.002;107.411
0.328;1998;40.3;8.2;1.002;30;83;92;100;100;97;0;117;3.522;2.788;18;47;5.9;1;34;4.03;601;12.59;123;0;0;0;0;0;0;2.172;23.839;22.114;255;0.922;0.922;0.998;107.869
0.375;1998;40.3;8.2;1;30;83;92;100;100;97;0;117;3.529;2.788;18;47;5.9;1;34;4.03;601;12.47;123;0;0;0;0;0;0;2.172;25.618;23.899;255;0.92;0.92;1;107.64
0.422;1996;40.3;8.2;1;30;83;92;100;100;97;0;117;3.522;2.788;18;47;5.9;1;34;4.03;601;12.59;123;0;0;0;0;0;0;2.17;23.74;22.015;255;0.92;0.92;1;107.64
0.469;1999;40.3;8.2;1;30;83;92;100;100;97;0;117;3.529;2.788;18;47;5.9;1;34;4.03;601;12.47;123;0;0;0;0;0;0;2.174;25.618;23.899;255;0.92;0.92;1;107.64
0.516;1999;40.3;8.2;0.989;30;83;92;100;100;97;0;117;3.522;2.788;18;46;5.9;1;34;4.03;601;12.59;123;0;0;0;0;0;0;2.174;26.309;24.594;255;0.91;0.91;1.011;106.495
0.563;2000;40.3;8.2;0.987;30;83;92;100;100;97;0;117;3.529;2.788;18;46;5.9;1;34;4.03;601;12.47;123;0;0;0;0;0;0;2.175;23.74;22.015;255;0.908;0.908;1.013;106.266
0.61;2001;40.3;8.2;0.989;30;83;92;100;100;97;0;117;3.522;2.788;18;46;5.9;1;34;4.03;601;12.59;123;0;0;0;0;0;0;2.176;26.507;24.792;255;0.91;0.91;1.011;106.495
0.657;1999;40.3;8.2;1;30;83;92;100;100;97;0;117;3.522;2.788;18;46;5.9;1;34;4.03;601;12.59;123;0;0;0;0;0;0;2.174;23.246;21.519;255;0.92;0.92;1;107.64
0.703;2001;40.3;8.2;1;30;83;92;100;100;97;0;117;3.522;2.788;18;46;5.9;1;34;4.03;601;12.59;123;0;0;0;0;0;0;2.176;27.1;25.387;255;0.92;0.92;1;107.64
0.75;2001;40.3;8.2;1.002;30;83;92;100;100;97;0;117;3.522;2.788;18;47;5.9;1;34;4.03;601;12.59;123;0;0;0;0;0;0;2.176;23.444;21.718;255;0.922;0.922;0.998;107.869
0.797;2002;40.3;8.2;0.998;30;83;92;100;100;97;0;117;3.529;2.788;18;47;5.9;1;34;4.03;601;12.47;123;0;0;0;0;0;0;2.177;26.309;24.594;255;0.918;0.918;1.002;107.411
0.844;2002;40.3;8.2;0.998;30;83;92;100;100;97;0;117;3.529;2.788;18;46;5.9;1;34;4.03;601;12.47;123;0;0;0;0;0;0;2.177;25.519;23.8;255;0.918;0.918;1.002;107.411
